9.86068844795227	0.0022516805013020834	0.015635136413574217	0.9076
8.995743989944458	0.0008828616460164388	0.012214171600341796	0.9246
8.542960405349731	0.0006999946594238282	0.01032683334350586	0.937
8.954161167144775	0.0005866311391194662	0.008949813842773437	0.9456
8.891219139099121	0.0005052343368530274	0.008246006011962891	0.9505
9.589131116867065	0.00044317846298217773	0.006705640411376953	0.9589
8.572335958480835	0.000391937255859375	0.0062242321014404295	0.9619
9.44562816619873	0.00035184129079182945	0.006388994979858399	0.9611
8.874845743179321	0.00032009925842285154	0.005352081298828125	0.9675
8.651985168457031	0.00029105443954467774	0.005363421249389649	0.9683
9.579308032989502	0.0002667814254760742	0.005056661224365234	0.9708
8.37366008758545	0.0002454137961069743	0.004503929138183594	0.9729
8.622081756591797	0.00022664477030436198	0.004655623626708984	0.9715
9.392407178878784	0.0002108335812886556	0.004313318252563476	0.9739
8.997061729431152	0.00019731465975443522	0.004255675888061523	0.9735
9.754700899124146	0.00018265159924825032	0.004146347427368164	0.975
9.823725461959839	0.0001708239237467448	0.003822855758666992	0.9763
9.325480222702026	0.00015989238421122232	0.0037843238830566404	0.9767
9.562106370925903	0.00014974233309427898	0.003603903579711914	0.977
9.55674123764038	0.0001415558656056722	0.0035036624908447267	0.9781
